I would like to see it .	我 想 看看 它 .
What do you call this bird ?	這 隻 鳥 叫作 什麼 ?
This is the dictionary I use every day .	这 是 我 每天 都用 的 字典 .
Put on your good shoes .	穿 上 你 的 好鞋 .
I have brothers .	我 有 兄弟 .
Place it wherever you like .	你 想 放在 哪裡 就 放在 哪裡 .
I continued working .	我 繼續 工作 .
Tom is my brother .	Tom 是 我 哥哥 .
Environmental pollution is causing abnormal weather conditions .	環境 污染 正 造成 異常 的 天氣 情況 .
Can I take pictures here ?	我 能 在 这里 拍照 吗 ？
The bus is full . You will have to wait for the next one .	這 班 公車 客滿 了 .   你 必須 等下 一班 .
I saw my reflection in the window .	我 在 窗户 上 看見 了 我 的 映像 .
Jazz fusion is a combination of rock and jazz .	融合 爵士 是 搖滾樂 與 爵士 樂 的 融合 .
I will show you around the town .	我 會 帶 你 逛逛 這個 鎮 .
I can not stand this noise .	我 不能 忍受 這個 噪音 .
Tears rolled down my cheeks .	泪水 沿着 我 的 面颊 流 了 下来 .
Broccoli is one of the healthiest vegetables .	西藍花 是 最 健康 的 蔬菜 之一 .
Feel free to ask any questions .	隨時 問 任何 問題 都 可以 .
No one lives in this building .	没有 人 住 在 这栋 楼里 .
Is death the only way out ?	死 是 唯一 的 解脱 吗 ？
That is the man whose kids are so nice .	那个 男人 ,   就是 他 的 孩子 很 友好 的 那个 .
I can not do without her help .	沒有 她 的 幫助 我 做 不到 .
I have always distrusted Tom .	我 一直 不 信任 湯姆 .
He studies contemporary literature .	他 学习 现代文学 .
I ate lunch in a hurry .	我 匆忙 地 吃 了 午飯 .
We are here in the name of Jesus Christ and King Charles .	我們 這裡 以 耶穌 基督 和 查理斯 國王 之 名 .
He does not seem to be an American .	他 似乎 不是 美國 人 .
Tom had a drink in his hand .	汤姆 手里 拿 着 饮料 .
My grandfather died when I was a boy .	當 我 是 個 小男孩 的 時候 ,   我 的 祖父 就 過世 了 .
She is a doctor .	她 是 医生 .
We are hiding .	我们 在 藏 着 .
The population of Japan is larger than that of New Zealand .	日本 的 人口 比 新西兰 多 .
He gave me a nice Christmas present .	他 给 了 我 一个 很棒 的 圣诞礼物 .
My TV has quit working .	我 的 電視 已經 壞 了 .
I take a bath every night .	我 每晚 洗澡 .
About how much will I have to pay for all the treatments ?	所有 的 医药费 我 大概 要 付 多少 ？
Is there anything you want that you do not have ?	有 什么 你 想要 但是 没有 的 东西 吗 ？
He can also speak Russian .	他 也 會 說 俄語 .
He shaves every day .	他 每天 刮 鬍 子 .
That is flammable .	那 是 可燃 的 .
My older sister often drinks tea with milk .	我 的 姐姐 经常 就 着 牛奶 喝茶 .
Can I ask you a question ?	我 可以 問 您 一個 問題 嗎 ？
I am not as optimistic as you are .	我 没有 你 那么 乐观 .
I went to the hospital to have my eyes tested .	我 到 醫院 去 檢查 了 眼睛 .
Nothing seems to grow in this soil .	這個 土壤 似乎 長 不出 任何 東西來 .
I know all your secrets .	我 知道 你 所有 的 秘密 .
You are really brave , are not you ?	你 很 勇敢 ,   不是 嗎 ？
You run .	你 跑 .
I like playing the piano .	我 喜欢 弹钢琴 .
He worked too hard , and became sick .	他 工作 得 太 多 ,   病倒 了 .
I wish he were here now .	我 希望 他 現在 在 這裡 .
Nothing is as important as peace .	没有 什么 和 和平 一样 重要 .
Over @-@ sleeping is no excuse for being late .	睡 过头 不是 迟到 的 理由 .
Let is leave as soon as he arrives .	他 一 到 ,   咱們 就 走 了 吧 .
Tom is watching a video .	湯姆 在 看 影片 .
He earns three times more than me .	他 赚 的 比 我 多三倍 .
These questions are easy to answer .	這些 問題 太 容易 回答 了 .
I feel sad .	我 很 难过 .
He is good at baseball .	他 垒球 打 得 很 好 .
This is what I want .	这 就是 我 想要 的 .
Tom was very scared .	湯姆 當時 非常 害怕 .
You &apos;d better consult the doctor .	你 最好 请教 一下 医生 .
He used to be a nice boy .	他 以前 是 個 好 男孩 .
I am almost done .	我 差不多 完成 了 .
Are you sure that Tom is in Australia now ?	你 确定 汤姆 现在 在 澳洲 吗 ？
They were afraid of the big dog .	他們 怕 這 隻 大 狗 .
I was amazed at his courage .	我 對 他 的 勇氣 感到 驚訝 .
He is a good person .	他 是 個 好人 .
We are very skeptical .	我们 非常 怀疑 .
Tomorrow is my birthday .	明天 是 我 生日 .
Would you care for another glass of beer ?	再 来 一杯 啤酒 怎么样 ？
Do not make stupid jokes .	开 什么 国际 玩笑 .
It is not a watch .	這 不是 手 錶 .
She bought a toy for her child .	她 買 了 一個 玩具 給 她 的 孩子 .
People can not live forever .	人 无法 长生不死 .
I can not wait for you .	我 不能 等 你 .
Let them have their fun .	讓 他們 鬧 去 .
I am making a movie .	我 在 製 作 電 影 .
That is a nice coat .	那 是 一件 不錯 的 大衣 .
Tom was unsatisfied with the results .	汤姆 对 结果 不满 .
I really do not need any help .	我 真的 不 需要 幫助 .
Keep this lesson in mind .	记好 了 这 教训 .
The barometer is falling . It is going to rain .	气压计 下降 了   -   要 下雨 了 .
I was worried about his health .	我 担心 他 的 健康 .
You should make better use of your free time .	你 要 更好 地 利用 闲暇 时间 .
The program starts at nine o &apos;clock .	這個 節目 九點 開始 .
You made a mistake .	你 犯 了 个 错误 .
You seem very nervous .	你 看起来 很 紧张 .
I do not think this is Tom is umbrella .	我 認為 這 不是 湯姆 的 傘 .
As long as you are here , we might as well begin .	既然 你 在 這裡 ,   那 我們 就 開始 吧 .
We enjoyed watching the fireworks on a bridge last summer .	去年 夏天 ,   我们 在 桥上 看 焰火 看 得 很 过瘾 .
She does not seem to be an American .	她 似乎 不是 美國 人 .
He told us to keep quiet .	他 告訴 我們 要 保持 安靜 .
That is a good idea !	真是 个 好 主意 ！
We got on the bus there .	我們 在 那裡 上 了 公共 汽車 .
You and I have something in common .	你 和 我 有 一些 共同点 .
Is this for sale ?	这 是 要卖 的 东西 吗 ？
I can speak Chinese , but I can not read Chinese .	我 會 說 中文 ,   但是 我 不 會 讀 中文 .
He is not here because he is ill .	他 不 在 这儿 ,   因为 他 病 了 .
I am waiting for you to help me .	我 等 着 你 帮 我 .
What is the worst @-@ case scenario ?	最 坏 的 情境 是 什么 ？
He threw a stone at the dog .	他 朝着 狗 扔 了 块 石头 .
She was accepted by Harvard .	她 被 哈佛 錄取 了 .
I wonder whether or not Tom can speak French .	我 不 知道 湯姆會 不 會 說 法語 .
I treated her as my own daughter .	我 把 她 當成 是 我 自己 的 女兒 一樣 對待 .
That toy is made of wood .	這個 玩具 是 用 木頭 做 的 .
He will be at home tomorrow .	他 明天 会 在家 .
Tom used to eat a lot of junk food .	汤姆 以前 经常 吃 很多 垃圾 食品 .
You have to study Japanese harder .	你 必須 更 努力 學習 日 語 .
Take your time .	慢慢来 .
I hurried in order to catch the first train .	我 匆匆忙忙 ,   为的是 能 赶上 第一班 火车 .
You have to leave home at six .	你 必須 在 六點 鐘 時 從 家中 出發 .
Tom is late as usual .	汤姆 像 往常 一样 来晚 了
He is good at dealing with children .	他 擅長 應付 小孩子 .
I cannot bring myself to do such a thing .	我 不能 让 自己 做 这样 的 事 .
Please be careful when crossing the street .	过 马路 时 请 小心 .
It is extremely hot and humid in Bali in December .	12 月份 巴厘岛 极其 炎热 和 潮湿 .
I subscribe to two newspapers .	我 訂閱 了 兩份 報紙 .
How many people know about us ?	有 多少 人 知道 我們 ？
A beautiful sunset , is not it ?	美麗 的 夕陽 ,   不是 嗎 ？
This is difficult to believe .	這 讓 人 難以 置信 .
I wonder what will happen .	我 不 知道 會 發生 甚麼 .
He is in the kitchen .	他 在 厨房 .
There is a letter for you .	你 有 一封信 .
Could you lend me the book ?	你 能 借 我 这 本书 吗 ？
Tom studies at Harvard .	汤姆 在 哈佛 学习 .
Talk is cheap .	說 得 簡單 .
I have a bad toothache .	我 牙痛 得 厲害 .
I know what you mean .	我 知道 你 的 意思 .
The meal satisfied his hunger .	這 頓 飯 讓 他 充 饑 解 餓 了 .
Only Takeuchi did not accept the invitation .	只有 竹 內 沒有 接受 邀請 .
We are confident of victory .	我們 有 信心 獲勝 .
When did you learn how to swim ?	你 什么 时候 学会 游泳 的 ？
I heard him coming downstairs .	我 聽 見 他 下樓 的 聲音 .
She never wears green .	她 從來 不 穿 綠色 的 衣服 .
I was not drunk .	我 沒醉 .
We will be here for three more days .	我們 還 要 在 這里 待 三天 .
Do not touch this with your dirty hands .	别 用 你 的 脏手 碰 这个 .
Actions speak louder than words .	坐 而言 不如 起 而 行 .
I do not feel like studying .	我 没有 强烈 的 欲望 去 学习 .
I am not guilty of anything .	我 没有 对 任何 事 感到 有罪 .
She is sitting on the bench .	她 坐在 長椅 上 .
Tom has been learning French for a few years .	汤姆 学 了 几年 法语 .
I visited him a week ago today .	我 在 一周 前 的 今天 拜訪 了 他 .
He has lost his job .	他 已經 失去 了 他 的 工作 .
Everything went well .	一切 都 很 顺利 .
I do not know if I can do it .	我 不 知道 我 能 不能 做 .
She visits us every other day .	她 每 兩天 探訪 我們 .
How did you draw this picture ?	你 怎么 画 这 幅画 ？
I thought you said you did not see anything .	我 記得 你 說 你 甚麼 也 沒 看見 .
You &apos;d better relax a bit .	你 最好 休息 一下 .
Is that our problem ?	那 是 我們 的 問題 嗎 ？
I was not implying anything .	我 沒有 暗示 甚麼 .
Tom and Mary have a daughter and a son .	Tom 和 Mary 有個 女兒 和 兒子 .
You like elephants .	你 喜欢 大象 .
Tom is writing a letter to his best friend .	汤姆 正 给 他 的 好友 写信 .
He must have said so without giving it much thought .	他 一定 没有 多 考虑 就 说 了 .
Love does not exist .	愛 不 存在 .
I still can not believe you are married .	我 仍然 無法 相信 你 結婚 了 .
I have not watched that video yet .	我 还 没 看过 那段 视频 .
I can not see anything without my glasses .	我 没 带 眼镜 就 什么 都 看不到 .
I will go on ahead .	我 會 繼續 前 進 .
He painted a dog .	他 畫 了一 隻 狗 .
A couple of flights were delayed on account of the earthquake .	一些 航班 由 於 地震 被 延誤 了 .
I am a college student .	我 是 个 大学生 .
You are the one who must decide .	你 是 要 做 決定 的 人 .
I saw Tom having an argument with Mary .	我 见 汤姆 跟 玛丽 争论 .
I do not know if he can come tonight .	我 不 知道 他 今晚 會 不 會 來 .
That is logical .	那 符合 逻辑 .
Mary , I love you .	玛丽 ,   我 喜欢 你 ！
I have nothing to do with the affair .	我 跟 這件 事 無關 .
She is wearing a white dress today .	她 今天 穿著 白色 的 衣服 .
Tom said he was not sure what Mary wanted to do .	汤姆 说 他 不 确定 玛丽 想 做 什么 .
Shut the door , please .	請關 上門 .
I can not predict what will happen .	我 不能 預言會 發生 甚麼 .
If anything should happen , please let me know .	如果 发生 了 什么 ,   请 让 我 知道 .
Which country are you from ?	你 是从 哪个 国家 来 的 ？
I wish that I could speak French better .	我 希望 我 能 说 法语 说 得 更好 .
Get me some towels from the bathroom .	给 我 从 浴室 拿 几条 毛巾 来 .
It is really bad for your eyes .	它 对 你 的 眼睛 有害 .
I like dogs and my sister likes cats .	我 喜欢 狗 ,   我 妹妹 喜欢 猫 .
She must be angry with me .	她 一定 在 生 我 的 氣 .
Are you two ready ?	你们 两个 人 都 准备 好了吗 ？
May I eat something ?	我 可以 吃 點 什麼 嗎 ？
This bridge was built two years ago .	這 座 橋 是 在 兩 年前 建造 的 .
He drove the truck to Dallas .	他 開 卡 車 到 達 拉斯 .
She identified him as the murderer .	她 確認 他 是 殺 人 兇 手 .
The whole family was sick in bed .	全家 都 病倒 了 .
Tom is obese , is not he ?	汤姆 很胖 ,   是 吧 ？
I am coming .	我 來 了 .
Everyone will die .	人 固有 一 死 .
Do not worry about me .	不要 擔心 我 .
He has gone to Britain .	他 已经 去 了 英国 .
This is my bedroom .	這 是 我 的 臥室 .
You must be careful not to make him angry .	你 要 小心 別 惹 他 生氣 .
Stick a stamp on the envelope .	把 郵票 貼 在 信封 上 .
She asked a very good question .	她 問 了 一個 非常 好 的 問題 .
Eat a lot of vegetables .	多 吃 点 蔬菜 .
You have cute eyes .	你 有 一双 很 可爱 的 眼睛 .
The baby tore up a ten @-@ dollar bill .	這個 小 嬰孩 撕掉 了 一張 十美元 的 鈔票 .
Where is the dining room ?	餐厅 在 哪里 ？
Tom got ready for bed .	湯姆 準備 睡覺 .
You need to leave .	你 必須 離開 .
What he says is total nonsense .	他 说 的话 根本 毫无意义 .
Tom put his wallet on the table .	汤姆 把 钱包 放在 了 桌子 上 .
How many students are there in your school ?	你们 学校 有 多少 学生 ？
I am tired of him bawling me out .	我 厭煩 了 他 對 我 說 教 .
What do you have for breakfast ?	你 早餐 吃 什么 ？
She has a rose in her hand .	她 手里 拿 着 一 朵玫瑰 .
You may go anywhere .	您 可以 随便 去 哪儿 .
I bought a book online .	我 在 網上 買 了 一本 書 .
He wanted to get his shirts washed .	他 想要 把 他 的 襯衫 洗 乾 淨 .
What do you need this money for ?	你 需要 這些 錢 做 什麼 ?
We think that he is honest .	我們 認為 他 誠實 .
The TV remote control is under the couch .	电视 遥控器 在 沙发 下面 .
It is great .	真是 太好了 .
I have a sore throat .	我 喉嚨 痛 .
Tom owes us a favor .	汤姆 欠 我们 个情 .
You are going to be a mommy .	你 要 當 媽 了 .
I am thinking about that matter .	我 在 想 那個 問題 .
It is not a watch .	這 不是 手 錶 .
It will be finished in a day or two .	一兩天 內 就 能 結束 .
We have our own problems to solve .	我们 有 自己 的 问题 要 解决 .
Why are you so mad ?	你 為 什麼 這麼 生氣 ？
I was about to go look for you .	我 剛才 正要 找 你 .
My mother was up late last night .	我 母亲 昨天 很晚 还 醒 着 .
Please give me your permanent address .	請 給 我 你 的 永久 地址 .
It is two miles from here to the park .	從 這裡 到 公園 距離 兩 英里 .
Others are less optimistic .	其他人 不 那么 乐观 .
She married him for his money .	她 为了 他 的 钱 嫁给 了 他 .
It took me three hours to do my homework .	我 花 了 3 小时 做作业 .
Will you please show me the way ?	請 您 給 我 指 一 指路 好 嗎 ？
Ask her when she will come back .	问问 她 什么 时候 回来 .
I like to run .	我 喜欢 跑步 .
She showed us a beautiful hat .	她 給 我們 看 了 一頂 漂亮 的 帽子 .
Tom is hair was disheveled .	湯姆頭 發 蓬亂 .
Can you drive a manual transmission ?	你 會 開手 排車 嗎 ?
Tom had never seen Mary so busy .	汤姆 从没 见 过 玛丽 这么 忙 .
I am not so sure Tom is wrong .	我 不 太 確定 湯姆 錯 了 .
He graduated from Tokyo University .	他 畢業 於 東京 大學 .
Have a nice day .	祝 你 一天 过 得 愉快 .
Do not worry about others .	不用 担心 其他人 .
I am single .	我 单身 .
The meeting lasted two hours .	這個 會議 持續 了 兩個 小 時 .
There were lots of people .	有 很多 人 .
I like Tom , too .	我 也 喜歡 湯姆 .
I like to listen to the radio .	我 喜歡 聽 廣播 .
Ten minutes later , our car ran out of gas .	我们 的 车 再 过 十分钟 就 没油 了 .
This medicine will give you some relief .	这 药会 让 你 舒服些 .
What will you give Tom ?	你 会 给 汤姆 什么 ？
We have had this discussion before .	我們 以前 討論 過 .
What is the name of this tune ?	這 首 曲子 叫 什麼 名字 ？
The books here are mine .	這兒 的 書 是 我 的 .
Be realistic !	现实 点 ！
I invited my neighbor to breakfast .	我 請 我 的 鄰居 來 吃 早 飯 .
You are a good person .	你 是 一個 好人 .
We have to get through this .	我们 要 了结 此事 .
Tom did not doubt that there would be a lot of people there .	汤姆 确定 那里 会 有 很多 人 .
Are you angry at Tom ?	你 在 生 汤姆 的 气 吗 ？
I do not fear death .	我 不怕死 .
She should have been more careful .	她 本來 應該 更 小心 的 .
Fish is cheap today .	今天 魚 很 便宜 .
Tom was not surprised to see me .	汤姆 见到 我 并 没有 惊讶 .
I think it is a really good thing .	我 認為 它 真是 好事 .
I wish I were taller .	我 希望 我 比較 高 .
He put a hand gently on her shoulder .	他 把 他 的 手 溫柔 地 放在 她 的 肩上 .
Tom did not try to hide the truth .	湯姆 並 沒有 試著 要 隱瞞 實情 .
I thought he was my brother .	我 以为 他 是 我 弟弟 .
It is just big enough for Tom .	这 尽够 汤姆 的 .
Tom is a rabbi .	汤姆 是 个 拉比 .
I want some cake .	我 想要 点 蛋糕 .
I used to play tennis .	我 以前 打网球 .
Eating raw eggs could be bad for you .	吃 生蛋 可能 是 危險 的 .
We can deliver it this evening .	我們 今天 晚上 可以 運送 它 .
Why should I care what you think ?	為 什麼 我 應該 在乎 你 怎麼 想 ？
Were you busy ?	您 当时 在 忙 吗 ？
He sometimes comes to see me .	他 有时 会 来看 我 .
Tom did not want to work in Boston .	汤姆 不想 在 波士顿 工作 .
Iceland used to belong to Denmark .	冰島 以前 屬 於丹麥 .
This man is not reliable .	这个 人 靠不住 的 .
According to my calculation , she should be in India by now .	根據 我 的 估計 ,   她 現在 應該 在 印度 了 .
It is none of your business .	這 不關 你 的 事 .
This is a very hard mattress .	這個 床墊 很 硬 .
The jet landed at Tokyo .	這 架 客機 降落 在 東京 了 .
We talked over the plan with him .	我們 和 他 談 了 這個 計劃 .
This is the house where she used to live .	这 是 她 曾经 住 过 的 房子 .
I know him .	我 認識 他 .
Tom and Mary are studying together in the library .	湯姆 和 瑪麗 在 圖書館 一起 學習 .
Whose bike is this ?	这辆 自行车 是 谁 的 ？
I am delighted to see you .	我 很 高兴 见到 你 .
He behaved as if he were crazy .	他 表现 的 像 个 疯子 .
Lake Baikal in Russia is the deepest lake in the world .	在 俄羅斯 的 貝加爾湖 是 世界 上 最深 的 湖泊 .
You or I will be chosen .	你 或者 我会 被 选中 .
I know why Tom is studying French .	我 知道 為 甚麼 湯姆學法語 .
The rear gate was open .	后门 曾 开 着 .
Do you think that he is equal to the task ?	你 认为 他 能够 胜任 这个 任务 吗 ?
She said that she was happy .	她 说 了 她 很 幸福 .
The pain has started to ease now .	痛 开始 减轻 了 .
I met her late in the evening .	我 在 深夜 遇見 了 她 .
Can we go now , please ?	请问 我们 现在 能 走 吗 ？
We got together in the park .	我們 在 公園 裡 聚在一起 .
They tied the thief to the tree .	他们 把 小偷 绑到 了 树上 .
Let is start with Lesson Ten .	我们 从 第十课 开始 吧 .
It is my birthday soon .	我 的 生日 就 快 到 了 .
They became close friends .	他們 成 了 密友 .
I was late to school .	我 上学 迟到 了 .
The bicycle under the tree is mine .	那 輛 在 樹下 的 自行 車 是 我 的 .
His teeth are yellow from smoking too much .	他 的 牙齿 被 烟熏 黄 了 .
Tom tried to catch up with Mary , but he could not .	汤姆 试图 去 追上 玛丽 ,   但是 他 没 成功 .
Was his story true ?	他 的 故事 是 真的 吗 ？
Do you know how to do this ?	你 知道 怎么 做 吗 ？
Where are we going to meet ?	我们 在 哪里 见面 ？
It is over there .	在 那里 .
Tom has absolutely no enemies .	汤姆 绝 没有 敌人 .
Give me some paper to write on .	給 我 一些 紙 來 寫 字 .
He is no longer a boy .	他 不再 是 个 男孩 .
Is Tom eating ?	汤姆 在 吃饭 吗 ？
I was not yelling .	我 沒有 在 吼 .
I need an assistant who speaks French .	我 需要 一個 會 說 法語 的 助理 .
I am such an unlucky guy .	我 真是 不 走运 的 家伙 .
The Colombian government demanded more money .	哥伦比亚政府 要 了 更 多 的 钱 .
Everyone knows that Tom is French is good .	每个 人 都 知道 汤姆 的 法语 很 好 .
I have a lot of friends living in Boston .	我 有 很多 朋友 住 在 波士顿 .
For here , or to go ?	內用 還 是 外帶 ?
You should set a good example for your children .	你 应该 给 你 的 孩子 们 树立 好榜样 .
There is an orange on the table .	桌上 有 一只 橙子 .
He did nothing but cry .	他 只是 哭 .
She gave him the car .	她 给 了 他 车 .
Bring your student ID card .	帶上 你 的 學生卡 .
I do not like to swim in the pool .	我 不 喜歡 在 泳池 裡 游泳 .
Tom did not know that what he &apos;d done was against the rules .	汤姆 不 知道 他 的 所作所为 违反 了 规则 .
My grandfather is photograph is on the wall .	我 祖父 的 照片 在 墙上 挂 着 .
He showed me his photograph album .	他 給 我 看 了 他 的 影集 .
Without water , we cannot exist .	没有 水 ,   我们 无法 生存 .
The city was soon occupied by the soldiers .	很快 ,   城市 就 被 士兵 占领 了 .
I can not find anything wrong with his theory .	我 在 他 的 理論 中 找 不到 任何 問題 .
The train came on time .	火车 准时 到 了 .
Tom passed away on October 20th , 2013 .	汤姆 逝世 于 2013 年 10 月 20 日 .
You do not need to work on Sundays .	星期天 的 時候 ,   你 不用 工作 .
I was impressed with her work .	她 的 作品 給 我 留下 了 深刻印象 .
What would you like to be in the future ?	你 以后 想 当 什么 呢 ？
I am on a diet .	我 在 節食 .
I love passion fruit juice .	我 愛 百香果汁 .
He is very angry .	他 非常 生气 .
I am just a regular office worker .	我 只是 一個 普通 的 上班族 .
He is married with two children .	他 已婚 並 育有 兩個 孩子 .
Please answer all the questions .	請 回答 所有 問題 .
I really have to be going .	我 真的 得 走 了 .
I can open the window .	我 可以 打開 這 扇 窗 .
I want you to work harder .	我 希望 你 更加 努力 地 工作 .
This is your key .	這 是 您 的 鑰匙 .
I wonder if they will get divorced .	我 不 知道 他們 是否 會 離婚 .
Tom does not seem to be a Canadian .	湯姆 看來 不是 加拿大人 .
How do you make your money ?	你 怎麼 賺 錢 ？
&quot; Do you think he will come ? &quot; &quot; I hope not . &quot;	" 你 認為 他 會 來 嗎 ? "   " 我 希望 不 會 .   "
Is there any chance that he will resign ?	他 有 可能 辭職 嗎 ?
Do not pay any attention to Tom .	千万别 理 汤姆 .
Do you often hear from him ?	你 常常 收到 他 的 音訊 嗎 ？
I think you are going to want to sit down .	我 觉得 你 想 坐下 .
The Prime Minister is speech was calculated to anger the opposition parties .	總理 的 發言 估計 激怒 了 在野 黨 .
You should go .	你 最好 去 .
You spend too much money .	你 花 太 多 钱 了 .
Cows provide us with milk .	奶牛 为 我们 提供 牛奶 .
She always gets her own way .	她 總是 隨心 所欲 .
That mountain is covered with snow .	這 座 山 被 雪所覆蓋 .
Close the door .	关门 .
You have to clean your room .	你 该 打扫 你 的 房间 .
Call Tom and Mary this evening .	今晚 给 汤姆 和玛丽 打电话 .
As soon as she opened the door , a cat ran out .	她 一開 門 ,   一 隻 貓 就 跑 了 出 來 .
She is a famous singer .	她 是 一个 著名 的 歌手 .
Love blinded him to her faults .	愛情 讓 他 盲目 到 看不到 她 的 錯 .
We started at six .	我們 六點 開始 .
I am sure Tom would approve .	我 確定 湯姆會 同意 .
I am not at all satisfied with this result .	我 對 這個 結果 一點 兒 也 不 滿意 .
What do you want to do ?	你 想 做 什麼 ？
He got away disguised as a policeman .	他 偽裝 成 警察 逃跑 了 .
Can you wake me up at 7 : 00 tomorrow ?	你 明天 早上 七點 可不可以 叫 我 起床 .
No one believed what I said .	没有 人 相信 我 说 的话 .
This is not difficult .	這個 不 難 .
There is no need to get so angry .	沒有 必要 這麼 生氣 .
You have everything .	您 全都 有 .
His pictures were hung on the wall .	他 的 画 被 悬挂 在 墙上 .
Have you finished it ?	你 做 完 了 嗎 ?
I continued singing .	我 继续 唱歌 .
This lake is deepest at this point .	这里 是 湖 最深 的 地方 .
I think this machine is in need of repair .	我 认为 这 机器 需要 修理 .
It has been raining since last Thursday .	從 上週 四 開始 一直 下雨 .
I am scared of wild animals .	我 怕 野兽 .
I think you are jealous .	我 觉得 你 妒忌 了 .
We had a lot of snow last year .	去年 下 了 很多 雪 .
You must be mentally exhausted .	你 肯定 脑子 糊掉 了 .
Are you absolutely certain about this ?	你 絶 對 確 定 這 事 嗎 ？
Study hard so you do not fail .	努力 學習 ,   這樣 你 就 不 會 失敗 .
She has broken the toaster again .	她 再次 弄壞 了 烤 麵 包 機 .
He lives just around the corner .	他 就 住 在 附近 .
I do not care if it is a bit cold .	稍微 冷 点儿 不要紧 .
I was very confused by his questions .	我 對 他 的 問題 感到 非常 困惑 .
Good afternoon .	下午 好 .
Tom bought new gloves .	湯姆 買 了 新 手套 .
What kind of movie do you want to watch ?	你 想 看 哪种 类型 的 电影 ？
Dinosaurs became extinct a very long time ago .	恐龍 在 很久以前 滅 絶 了 .
I cut myself shaving this morning .	我 今天 早上 刮 鬍 子 的 時 候 把 自己 弄 傷 了 .
Tomorrow is weather should be sunny with occasional rain .	明天 天气 晴 转 阵雨 .
I want a few potatoes .	我 要 幾個 土豆 .
Everybody laughed .	大家 笑 了 .
Please phone me before you come .	請 你 來 之前 打 電話 給 我 .
You are too sensitive to criticism .	你 對 批評 太 敏感 了 .
I have a certain amount of money on me .	我 有些 钱 .
I do not know what to open it with .	我 不 知道 用 什么 能 打开 它 .
It is hard to predict what the weather will be like tomorrow .	很难说 明天 的 天气 将 会 怎样 .
He wants more .	他 想要 更多 .
He got injured in the traffic accident .	他 在 這場 交通 意外 中 受 了 傷 .
His absence gave birth to all sorts of rumors .	他 的 缺席 导致 了 各种 谣言 的 产生 .
They serve excellent food here .	他們 這裡 提供 一流 的 美食 .
The smell of roses filled the room .	玫瑰 香水 的 味道 充满 了 房间 .
My hands and legs are swollen .	我 的 手 和 腳 都 腫 了 .
He is your friend .	他 是 你 的 朋友 .
I can not swim at all .	我 一点 也 不会 游泳 .
I do not like sushi .	我 不 喜欢 寿司 .
Ask him where he parked his car .	問 問 他 把 他 的 車 停 在 那裡 .
Tom is the tallest in his class .	湯姆 是 班上 最高 的 .
She squeezed the juice from many oranges .	她 用 了 許多 柳橙 來 榨汁 .
He went to Nagoya on business .	他 到 名古屋 洽談 業務 .
I arrived at the station on time .	我 準 時 到 達 了 車站 .
This is all that I know about him .	这 就是 我 关于 他 知道 的 一切 .
Tom might have missed the last train .	汤姆 可能 错过 了 最后 一班 列车 .
She seems to be in love with my brother .	她 似乎 喜歡 上 了 我 哥哥 .
Welcome back .	欢迎 回来 .
That is very big .	那 是 很大 的 .
Tom and I are almost done .	湯姆 和 我 要 做 完 了 .
A stranger spoke to me on the bus .	在 公车上 ,   一个 陌生人 和 我 说 了 话 .
I am cooking dinner .	我 准备 晚餐 .
Let is not discuss the matter today .	今天 讓 我們 不要 討論 這件 事 .
I am as tall as you .	我 跟 你 一樣 高 .
Can you distinguish silver from tin ?	你 能 分辨 銀和錫 嗎 ?
What is this ?	這 是 什麼 ?
Take off your socks .	把 你 的 袜子 脱 了 .
It is not easy to distinguish good from evil .	区分 善恶 不 容易 .
It looks like your dog is thirsty .	你 的 狗 看起来 口渴 了 .
Visiting all the tourist sights really wore me out .	參觀 所有 觀光勝 地 累壞 了 我 .
She may be late , in which case we will wait .	她 可能 迟到 ,   然后 我们 就要 等 .
Tom says he hopes Mary can do that .	汤姆 说 他 希望 玛丽 能 做到 .
You should put your coat on .	你 應該 把 大衣 穿 上 .
I will take you to the bus stop .	我会 带 你 到 公交车站 .
You are irresistible .	你 令人 难以 抗拒 .
I like you .	我 喜欢 你 .
Tom was replaced by Mary .	汤姆 被 玛丽 替换 下来 .
I think I am right .	我 想 我 是 對 的 .
Every day I waited for her at the bookstore after school .	我 每天 放学 后在 书店 那里 等 她 .
The sky turned dark .	天暗 了 下来 .
Europe has a smaller population than Asia .	欧洲 的 人口 比 亚洲 少 .
I have eight siblings .	我 有 八個 兄弟姐妹 .
We studied English .	我们 学 了 英语 .
There were two pieces of cake .	那 有 两块 蛋糕 .
Let me handle this .	讓 我 來 處理 .
I want a boat that will take me far away from here .	我 想要 一艘船 带 我 远离 这里 .
I think that Tom is a bit too impatient .	我 觉得 汤姆 有些 过于 性急 了 .
I want to keep moving .	我 想 继续 走 .
He comes to Tokyo once a year .	他 一年 來 東京 一次 .
Tom has not taken a bath in a long time .	汤姆 很 长时间 没 洗澡 了 .
I can do it by myself .	我 可以 自己 做 .
I handed the mike to him .	我 把 麥克風 遞 給 他 .
Will you be here tomorrow ?	你 明天 在 这里 吗 ？
I was vaccinated against the flu .	我 接种 了 流感疫苗 .
That should make you happy .	那 该 让 你 高兴 .
I want to know where she went .	我 想 知道 她 去 哪儿 了 .
It is fun to travel .	旅行 是 令人 快乐 的 .
I believe in love .	我 相信 爱情 .
